session_id,config_id,browser_profile,mux_mode,parallel,padding_mode,resolver_mode,success,pcap_file,browser_log,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20
RQ6_EXPAND_camouflaged_c2_p2_08,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_08.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_08_browser.json,38711,98,47,51,0,21516,8531,30047,0.807351,66,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_09,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_09.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_09_browser.json,38759,98,46,52,0,21540,8555,30095,0.823309,66,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_10,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_10.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_10_browser.json,39335,103,50,53,0,21676,8555,30231,0.807015,66,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,-6,0,0
RQ6_EXPAND_camouflaged_c2_p2_11,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_11.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_11_browser.json,38663,97,46,51,0,21548,8539,30087,0.82871,68,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020
RQ6_EXPAND_camouflaged_c2_p2_12,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_12.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_12_browser.json,38831,98,47,51,0,21644,8523,30167,0.80378,56,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_13,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_13.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_13_browser.json,39151,101,49,52,0,21676,8547,30223,0.812017,60,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,-374,0,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_14,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_14.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_14_browser.json,38535,95,46,49,0,21612,8523,30135,0.814081,54,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,1988
RQ6_EXPAND_camouflaged_c2_p2_15,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_15.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_15_browser.json,38639,94,46,48,0,21796,8531,30327,0.7973,60,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_16,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_16.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_16_browser.json,38807,97,46,51,0,21708,8523,30231,0.805087,58,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084
RQ6_EXPAND_camouflaged_c2_p2_17,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_17.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_17_browser.json,38839,97,46,51,0,21700,8563,30263,0.813441,68,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_18,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_18.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_18_browser.json,38575,95,46,49,0,21636,8539,30175,0.807482,58,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p2_19,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_19.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_19_browser.json,38703,94,45,49,0,21860,8531,30391,0.804721,60,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020
RQ6_EXPAND_camouflaged_c2_p2_20,camouflaged_c2_p2,camouflaged,c2,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p2_20.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p2_20_browser.json,38575,95,46,49,0,21636,8539,30175,0.823025,54,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_01,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_01.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_01_browser.json,56893,137,65,72,0,32688,12109,44797,1.423082,84,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,1988
RQ6_EXPAND_camouflaged_c2_p3_02,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_02.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_02_browser.json,57277,142,67,75,0,32632,12109,44741,1.444801,82,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_03,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_03.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_03_browser.json,56693,136,64,72,0,32576,12109,44685,1.422214,76,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_04,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_04.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_04_browser.json,56813,137,65,72,0,32624,12093,44717,1.38834,84,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_05,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_05.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_05_browser.json,57085,138,65,73,0,32808,12093,44901,1.413885,86,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_06,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_06.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_06_browser.json,56893,139,65,74,0,32496,12125,44621,1.408032,82,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,-374,0,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_07,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_07.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_07_browser.json,57045,138,64,74,0,32744,12117,44861,1.407008,84,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_08,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_08.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_08_browser.json,57045,139,66,73,0,32656,12117,44773,1.389995,84,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_09,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_09.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_09_browser.json,56941,138,65,73,0,32624,12133,44757,1.394558,92,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_10,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_10.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_10_browser.json,57077,142,67,75,0,32448,12093,44541,1.399529,86,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020
RQ6_EXPAND_camouflaged_c2_p3_11,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_11.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_11_browser.json,57093,140,66,74,0,32632,12101,44733,1.40218,80,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_12,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_12.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_12_browser.json,57437,144,66,78,0,32600,12125,44725,1.387165,96,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_13,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_13.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_13_browser.json,56973,140,65,75,0,32496,12117,44613,1.402704,84,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_14,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_14.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_14_browser.json,57269,142,66,76,0,32624,12109,44733,1.402463,86,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_15,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_15.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_15_browser.json,57941,147,70,77,0,32832,12133,44965,1.384444,90,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_16,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_16.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_16_browser.json,57267,142,66,76,0,32528,12191,44719,1.444044,82,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_17,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_17.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_17_browser.json,56997,140,65,75,0,32528,12109,44637,1.414467,94,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_18,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_18.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_18_browser.json,56717,136,64,72,0,32624,12085,44709,1.376628,86,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,1988
RQ6_EXPAND_camouflaged_c2_p3_19,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_19.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_19_browser.json,57341,143,69,74,0,32608,12109,44717,1.394631,78,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c2_p3_20,camouflaged_c2_p3,camouflaged,c2,3,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c2_p3_20.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c2_p3_20_browser.json,57613,144,67,77,0,32792,12109,44901,1.388904,88,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_01,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_01.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_01_browser.json,38687,94,45,49,0,21860,8515,30375,0.808419,52,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084
RQ6_EXPAND_camouflaged_c4_p2_02,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_02.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_02_browser.json,38783,96,46,50,0,21740,8555,30295,0.820533,70,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020
RQ6_EXPAND_camouflaged_c4_p2_03,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_03.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_03_browser.json,38687,96,46,50,0,21668,8531,30199,0.801406,60,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_04,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_04.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_04_browser.json,38495,96,47,49,0,21476,8531,30007,0.800182,60,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_05,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_05.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_05_browser.json,39031,98,47,51,0,21828,8539,30367,0.802552,64,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_06,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_06.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_06_browser.json,39095,98,47,51,0,21900,8531,30431,0.81584,60,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_07,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_07.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_07_browser.json,38775,98,47,51,0,21572,8539,30111,0.802449,62,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,-374,0,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_08,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_08.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_08_browser.json,39111,101,48,53,0,21644,8539,30183,0.801389,68,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,-374,0,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_09,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_09.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_09_browser.json,38919,97,46,51,0,21804,8539,30343,0.798311,58,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_10,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_10.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_10_browser.json,38399,94,44,50,0,21564,8523,30087,0.807544,58,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020
RQ6_EXPAND_camouflaged_c4_p2_11,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_11.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_11_browser.json,38863,99,47,52,0,21572,8539,30111,0.823879,60,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_12,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_12.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_12_browser.json,38719,95,46,49,0,21796,8523,30319,0.847261,56,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084
RQ6_EXPAND_camouflaged_c4_p2_13,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_13.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_13_browser.json,38943,99,48,51,0,21644,8547,30191,0.821763,58,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_14,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_14.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_14_browser.json,38319,93,45,48,0,21564,8531,30095,0.822779,58,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020
RQ6_EXPAND_camouflaged_c4_p2_15,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_15.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_15_browser.json,38927,98,47,51,0,21732,8531,30263,0.824972,60,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_16,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_16.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_16_browser.json,38519,96,46,50,0,21508,8523,30031,0.814482,50,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_17,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_17.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_17_browser.json,38847,98,46,52,0,21644,8539,30183,0.83509,58,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2052
RQ6_EXPAND_camouflaged_c4_p2_18,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_18.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_18_browser.json,39055,101,48,53,0,21580,8547,30127,0.805166,62,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,1988
RQ6_EXPAND_camouflaged_c4_p2_19,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_19.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_19_browser.json,38575,95,46,49,0,21636,8539,30175,0.823043,56,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
RQ6_EXPAND_camouflaged_c4_p2_20,camouflaged_c4_p2,camouflaged,c4,2,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_c4_p2_20.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_c4_p2_20_browser.json,38959,100,48,52,0,21580,8539,30119,0.799973,60,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0
